title,id,release_year,main_character_name,main_character_gender,country,main_character_role
Opera About Poland,tt7514814,2017,Wojciech Kalarus,Male,Poland,traveler
Szamota's Mistress,tt7374538,2017,Marcin Sianko,Male,Poland,lawyer
Hello Earth,tt6766598,2017,Andrzej Blumenfeld,Male,Poland,narrator
Crucifixed,tt5635976,2016,Iwona Bielska,Female,Poland,teacher
For You,tt8392134,2018,Oliwia Nazimek,Male,Poland,career
Don't Haunt My Dreams,tt6984770,2017,Maciej Adamczyk,Male,Poland,surveyor
Teatroteka: Tajny klient,tt10066518,2016,Tomasz Borkowski,Male,Poland,customer
Im Rücken der Geschichte - Die verlorenen Dörfer von Masuren,tt11165668,2018,Oliver El-Fayoumy,Male,Poland,narrator
The Filmmakers - a prequel,tt9223056,2017,Cezary Studniak,Male,Poland,director
Jest naprawde ekstra,tt8665672,2017,Sandra Drzymalska,Female,Poland,musician
Corpus Christi,tt8649186,2019,Bartosz Bielenia,Male,Poland,vicar
All Our Fears,tt15062588,2021,Dawid Ogrodnik,Male,Poland,activist
Mój dlug,tt12988350,2022,Bartosz Sak,Male,Poland,entrepreneur
"Dark, Almost Night",tt7790894,2019,Magdalena Cielecka,Female,Poland,reporter
Alpha Male,tt15939910,2022,Miroslaw Haniszewski,Male,Poland,leader
Politics,tt7823906,2019,Iwona Bielska,Female,Poland,deputy
Kazdy ma swoje lato,tt13761172,2020,Nicolas Przygoda,Male,Poland,organist
Lokatorka,tt14315696,2021,Irena Melcer,Female,Poland,commissioner
The Case of Johanna Langefeld,tt9587752,2019,Lidia Bogacz,Male,Poland,lector
Pan Kleks. Wojna i milosc,tt16191160,2021,Piotr Fronczewski,Male,Poland,narrator
Ondine,tt10267408,2019,Bartosz Bielenia,Male,Poland,singer
Pustostan,tt10066596,2019,Agnieszka Podsiadlik,Female,Poland,resident
Recreational Activities,tt8997186,2019,Roman Gancarczyk,Male,Poland,mechanic
Flashlights,tt15488970,2021,Robert Kwilman,Male,Poland,actor
Marusarz. Tatrzanski orzel,tt17045592,2022,Mateusz Janicki,Male,Poland,jumper
Pokój,tt14831584,2021,Wojciech Solarz,Male,Poland,cosmonaut
VadeMecum,tt16101320,2021,Janusz Guttner,Male,Poland,narrator
Skansen,tt12326578,2020,Eliza Rycembel,Female,Poland,influencer
Licho nie spi,tt14837278,2020,Piotr Cyrwus,Male,Poland,narrator
Teatroteka: Holzwege,tt9898332,2019,Anna Próchniak,Female,Poland,actress
The Passenger,tt11945846,2019,Robert Sonek,Male,Poland,passenger
Teatroteka: Falowiec,tt9897470,2019,Janusz Chabior,Male,Poland,engineer
Anna Karenina,tt0118623,1997,Sophie Marceau,Female,Russia,senior
The Barber of Siberia,tt0120125,1998,Julia Ormond,Female,Russia,cadet
Mute Witness,tt0110604,1995,Marina Zudina,Female,Russia,artist
The Thief,tt0124207,1997,Vladimir Mashkov,Male,Russia,officer
The Green Elephant,tt1003080,1999,Sergey Pakhomov,Male,Russia,officer
Luna Park,tt0104776,1992,Oleg Borisov,Male,Russia,composer
Zivot a neobycejna dobrodruzstvi vojaka Ivana Conkina,tt0110348,1994,Gennadiy Nazarov,Male,Russia,soldier
Sympathy Seeker,tt0129380,1997,Elena Shevchenko,Female,Russia,teacher
Revizor,tt0117471,1996,Nikita Mikhalkov,Male,Russia,mayor
Heads and Tails,tt0114054,1995,Kirill Pirogov,Male,Russia,engineer
Sumasshedshaya lyubov,tt5133404,1992,Aleksandr Abdulov,Male,Russia,reporter
Melkiy bes,tt0226130,1995,Sergey Taramaev,Male,Russia,high school teacher
Tonkaya shtuchka,tt0244851,1999,Aleksandra Zakharova,Male,Russia,english teacher
Mytar,tt0165890,1997,Oleg Fomin,Male,Russia,collector
8 ½ $,tt0417396,1999,Ivan Okhlobystin,Male,Russia,director
Starye pesni o glavnom 2,tt0242906,1997,Lyudmila Gurchenko,Female,Russia,resident
Krutye menty,tt5159476,1998,Vasiliy Mishchenko,Male,Russia,investigator
Tri sestry,tt0111487,1994,Olga Belyayeva,Female,Russia,teacher
"Dve luny, tri solntsa",tt0132103,1998,Vladimir Mashkov,Male,Russia,archaeologist
Mirror Reflection,tt0105072,1992,Natalya Baranova,Male,Russia,actress
Arbitr,tt0103712,1992,Aleksandr Solovyov,Male,Russia,arbiter
The Jester Balakirev,tt6354926,1993,Aleksey Borzunov,Male,Russia,jester
Strannye muzhchiny Semyonovoy Ekateriny,tt2967996,1993,Natalya Fisson,Female,Russia,actress
Maniya Zhizeli,tt0113763,1995,Galina Tyunina,Female,Russia,ballerina
The Price of Head,tt0105649,1992,Vladimir Samoylov,Male,Russia,commissioner
Kontrakt so smertyu,tt0317850,1998,Andrey Myagkov,Male,Russia,professor
The Clever Dog Sonya. Second Movie,tt6242074,1993,Aleksey Borzunov,Male,Russia,narrator
Finding of Color. Denis Bouriakov,tt15267286,1996,Nikolay Milovidov,Male,Russia,narrator
Interceptor,tt1245736,2009,Igor Petrenko,Male,Russia,master
The Island,tt0851577,2006,Pyotr Mamonov,Male,Russia,sailor
Cargo 200,tt0847880,2007,Agniya Kuznetsova,Female,Russia,official
War,tt0309047,2002,Aleksey Chadov,Male,Russia,journalist
Russian Nymphet: Temptation,tt4324506,2004,Valeria Nemchenko,Female,Russia,model
The Cuckoo,tt0308476,2002,Anni-Kristiina Juuso,Male,Russia,farmer
Sisters,tt0284492,2001,Oksana Akinshina,Female,Russia,sniper
Morphine,tt1186366,2008,Leonid Bichevin,Male,Russia,doctor
Turetskiy gambit,tt0374298,2005,Egor Beroev,Male,Russia,author
Black Lightning,tt1569364,2009,Grigoriy Dobrygin,Male,Russia,newspaper
Master i Margarita,tt0110476,2006,Viktor Rakov,Male,Russia,master
Wolfhound,tt0416316,2006,Aleksandr Bukharov,Male,Russia,warrior
Hipsters,tt1239426,2008,Anton Shagin,Male,Russia,leader
Taurus,tt0283623,2001,Leonid Mozgovoy,Male,Russia,leader
House of Fools,tt0332605,2002,Yuliya Vysotskaya,Female,Russia,keeper
Playing the Victim,tt0820096,2006,Yuriy Chursin,Male,Russia,acting
Bear's Kiss,tt0283915,2002,Rebecka Liljeberg,Female,Russia,artist
Alexandra,tt1034427,2007,Galina Vishnevskaya,Female,Russia,senior
Piranha,tt0477349,2006,Vladimir Mashkov,Male,Russia,agent
The Italian,tt0450450,2005,Nikolay Spiridonov,Male,Russia,headmaster
A Driver for Vera,tt0416292,2004,Igor Petrenko,Male,Russia,chauffeur
Dobrinya and the Dragon,tt0465967,2006,Mikhail Chernyak,Male,Russia,narrator
Gloss,tt0907119,2007,Yuliya Vysotskaya,Female,Russia,worker
Antikiller,tt0325005,2002,Gosha Kutsenko,Male,Russia,criminal investigator
Newsmakers,tt1230207,2009,Andrey Merzlikin,Male,Russia,officer
Kod apokalipsisa,tt1087832,2007,Anastasiya Zavorotnyuk,Female,Russia,executioner
Baksy,tt0940662,2008,Neisipkul Omarbekova,Male,Russia,doctor
Harvest Time,tt0418305,2004,Lyudmila Motornaya,Male,Russia,operator
The Goddess,tt0403078,2004,Renata Litvinova,Female,Russia,investigator
Little Lord Fauntleroy,tt0372484,2003,Stanislav Govorukhin,Male,Russia,lawyer
Burevestnik,tt2412658,2004,Mariya Aronova,Female,Russia,teacher
Junk,tt0479775,2006,Elena Babenko,Female,Russia,journalist
2-Assa-2,tt2719860,2008,Tatyana Drubich,Female,Russia,leader
Wild Field,tt1252383,2008,Oleg Dolin,Male,Russia,doctor
"Karnavalnaya noch 2, ili 50 let spustya",tt2175739,2007,Lyudmila Arinina,Female,Russia,cleaner
Plus One,tt1224449,2008,Madlen Dzhabrailova,Female,Russia,translator
Zhara,tt0913446,2006,Aleksey Chadov,Male,Russia,sailor
Popsa,tt0460532,2005,Tatyana Vasileva,Female,Russia,music producer
Nochnoy prodavets,tt0418016,2005,Pavel Barshak,Male,Russia,salesman
"Buben, baraban",tt1435475,2009,Natalya Negoda,Female,Russia,sailor
Don't Think About White Monkeys,tt1340043,2008,Mikhail Tarabukin,Male,Russia,restaurant
"The Tale of Fedot, the Shooter",tt0308903,2002,Konstantin Vorobyov,Male,Russia,shooter
On an Unnamed Hill,tt1130744,2004,Viktoriya Tolstoganova,Female,Russia,sharpshooter
Deadline,tt0417594,2004,Ivan Volkov,Male,Russia,career
The French Guy,tt0409979,2004,Mariya Golubkina,Female,Russia,translator
Solnechnyy udar,tt0363079,2003,Klara Luchko,Female,Russia,miller
Rusichi,tt1459055,2008,Pyotr Barancheev,Male,Russia,magician
Agitbrigada 'Bey vraga!',tt1153032,2007,Viktor Sukhorukov,Male,Russia,leader
Konservy,tt0956299,2007,Marat Basharov,Male,Russia,official
Diary of a Kamikaze,tt0325269,2003,Sergey Shakurov,Male,Russia,writer
Lyubi menya,tt1236439,2005,Elena Babenko,Female,Russia,designer
Vnuk Gagarina,tt1082885,2007,Gennadiy Nazarov,Male,Russia,artist
Svoya chuzhaya zhizn,tt0824404,2005,Leonid Gromov,Male,Russia,director
Elena,tt1925421,2011,Nadezhda Markina,Female,Russia,career
8 First Dates,tt2258239,2012,Oksana Akinshina,Female,Russia,veterinarian
Short Stories,tt2192582,2012,Andrey Merzlikin,Male,Russia,planner
The Edge,tt1706414,2010,Vladimir Mashkov,Male,Russia,mechanic
The Snow Queen,tt2243621,2012,Anna Shurochkina,Female,Russia,queen
How I Ended This Summer,tt1588875,2010,Grigoriy Dobrygin,Male,Russia,geophysicist
Space Dogs,tt1272051,2010,Anna Bolshova,Female,Russia,scientist
Malchik i devochka,tt1934327,2010,Darya Poverennova,Female,Russia,english teacher
Match,tt2210809,2012,Sergey Bezrukov,Male,Russia,goalkeeper
Masha,tt3547890,2012,Olga Lomonosova,Female,Russia,research associate
Vysotsky. Thank You for Being Alive,tt2116974,2011,Sergey Bezrukov,Male,Russia,poet
The Hunter,tt1922675,2011,Mikhail Barskovich,Male,Russia,farmer
Brothel Lights,tt2093194,2011,Oksana Fandera,Female,Russia,poet
Za Marksa...,tt2699832,2012,Sergey Pakhomov,Male,Russia,activist
Kokoko,tt2403899,2012,Anna Mikhalkova,Female,Russia,employee
The Day of the Beast,tt1438468,2010,Johannes Van-Utr,Male,Russia,sniper
All Inclusive ili Vsyo vklyucheno!,tt1846473,2011,Mikhail Bespalov,Male,Russia,veterinarian
The Bright Side of the Moon,tt1442575,2010,Lyanka Gryu,Female,Russia,cosmonaut
Na oshchup,tt1569463,2010,Anton Shagin,Male,Russia,dentist
The Justice of Wolves,tt1119192,2010,Aleksandr Abdulov,Male,Russia,writer
Poka noch ne razluchit,tt2209180,2012,Aleksandr Yatsenko,Male,Russia,waiter
Proklyatie,tt6525458,2012,Timofey Tribuntsev,Male,Russia,actor
Punane elavhõbe,tt1668102,2010,Irina Aduson,Male,Russia,dancer
Varene iz sakury,tt1838729,2011,Mariya Aronova,Female,Russia,accountant
Ravnyaetsya odnomu Gaftu,tt14513160,2010,Valentin Gaft,Male,Russia,artist
Myortvaya probka,tt2719614,2012,Eldar Lebedev,Male,Russia,driver
Garri Khotter i Lord Obomort,tt2256862,2012,Aleksandr Anisimov,Male,Russia,minister
Devil's Pass,tt1905040,2013,Holly Goss,Male,Russia,king
Stalingrad,tt1966566,2013,Mariya Smolnikova,Female,Russia,singer
Intimate Parts,tt2934404,2013,Yuri Kolokolnikov,Male,Russia,photographer
A Warrior's Tail,tt4075322,2015,Maksim Chukharyov,Male,Russia,magician
Gagarin: First in Space,tt2856930,2013,Yaroslav Zhalnin,Male,Russia,cosmonaut
Star,tt3924450,2014,Tinatin Dalakishvili,Female,Russia,deputy
The Hangover,tt4353954,2015,Vladimir Sychyov,Male,Russia,diver
The Snow Queen 2,tt3477554,2014,Ivan Okhlobystin,Male,Russia,queen
Gorko!,tt3194532,2013,Yuliya Aleksandrova,Female,Russia,restaurant
Bez granits,tt5112966,2015,Aleksandr Adabashyan,Male,Russia,photographer
Serafima's Extraordinary Travel,tt6490604,2015,Dmitriy Filimonov,Male,Russia,doctor
"Paws, Bones & Rock'n'roll",tt4706702,2015,Anna Chipovskaya,Female,Russia,resident
All at Once,tt3805180,2014,Nikita Ost,Male,Russia,local authority
The Mystery of Snow Queen,tt5042340,2015,Anna Snatkina,Female,Russia,queen
Orlean,tt4761270,2015,Elena Lyadova,Female,Russia,executioner
Game of Truth,tt2996932,2013,Irina Apeksimova,Female,Russia,bachelor
Vesyolye rebyata;),tt4324074,2014,Ivan Dorn,Male,Russia,musician
"Ubezhat, dognat, vluybitsya",tt4741488,2015,Lyubov Aksyonova,Female,Russia,teacher
Corset,tt5662926,2015,Vadim Demchog,Male,Russia,master
"S 8 marta, muzhchiny!",tt3748186,2014,Mariya Berseneva,Female,Russia,armor
Arventur,tt3712718,2015,Sergey Dreyden,Male,Russia,master
Konets epokhi,tt6144470,2014,Polina Pakhomova,Female,Russia,tender
Tayna Sukharevoy bashni. Charodey ravnovesiya,tt5157420,2015,Larisa Brokhman,Female,Russia,merchant
Happy Route,tt4094382,2013,Glafira Tarkhanova,Female,Russia,bus driver
When I Grow Up,tt4222672,2014,Svetlana Amanova,Female,Russia,director
Probuzhdenie,tt3606320,2014,Vladimir Vdovichenkov,Male,Russia,lawyer
The Last Warrior,tt6175394,2017,Viktor Khorinyak,Male,Russia,artist
Ayka,tt8305116,2018,Samal Yeslyamova,Female,Russia,labor
Mortal Affair,tt5920348,2016,Anna Chipovskaya,Female,Russia,photographer
Arrhythmia,tt6952604,2017,Aleksandr Yatsenko,Male,Russia,paramedic
A Rough Draft,tt6270596,2018,Nikita Volkov,Male,Russia,designer
Ice,tt5844488,2018,Aglaya Tarasova,Female,Russia,skater
Your Tutor,tt10971116,2018,Nataliya Vdovina,Female,Russia,teacher
The Duelist,tt5282006,2016,Pyotr Fyodorov,Male,Russia,officer
Paradise,tt4551318,2016,Yuliya Vysotskaya,Female,Russia,officer
The Snow Queen 3: Fire and Ice,tt4685554,2016,Natalya Bystrova,Male,Russia,queen
Anna Karenina: Vronsky's Story,tt6966538,2017,Elizaveta Boyarskaya,Female,Russia,officer
The Monk and the Demon,tt5019884,2016,Timofey Tribuntsev,Male,Russia,resident
Good Boy,tt5358714,2016,Semyon Treskunov,Male,Russia,teacher
VIP Policeman,tt9472658,2018,Alexander Petrov,Male,Russia,officer
"Papers, Please: The Short Film",tt7297578,2018,Igor Savochkin,Male,Russia,inspector
After You're Gone,tt6500276,2016,Sergey Bezrukov,Male,Russia,dancer
Pushkin Hills,tt9110376,2018,Sergey Bezrukov,Male,Russia,songwriter
Nochnaya smena,tt6998408,2018,Vladimir Yaglych,Male,Russia,male stripper
Semiconductor,tt9497120,2018,Anna Den,Male,Russia,magician
Meshok bez dna,tt2386588,2017,Svetlana Nemolyaeva,Female,Russia,lady-in-waiting
Thursday,tt8464254,2018,Angelina Kuznetsova,Female,Russia,doctor
The Queen is on Duty,tt12363252,2018,Olga Arntgolts,Female,Russia,fashion model
The Martian Chronicles of Us Us Us,tt13327052,2018,Paulina Andreeva,Female,Russia,cashier
Tri sestry,tt7624662,2017,Lyudmila Polyakova,Female,Russia,teacher
Khoroshiy den,tt7869420,2017,Evgeniy Sangadzhiev,Male,Russia,driver
Star David,tt5807304,2016,Oleg Kuzin,Male,Russia,dancer
Urod,tt19397048,2017,Oleg Garkusha,Male,Russia,doctor
What the Kind of a Commander He Is,tt6053462,2017,Viktor Proskurin,Male,Russia,reciter
Head over heels,tt7837168,2017,Maria Kudryavtseva,Male,Russia,cosmonaut
Sputnik,tt11905962,2020,Oksana Akinshina,Female,Russia,psychiatrist
Coma,tt6087226,2019,Rinal Mukhametov,Male,Russia,architect
Petrov's Flu,tt10380900,2021,Semyon Serzin,Male,Russia,mechanic
Baba Yaga: Terror of the Dark Forest,tt8006374,2020,Oleg Chugunov,Male,Russia,nanny
Deeper!,tt11439556,2020,Aleksandr Pal,Male,Russia,director
Zoya,tt13946146,2021,Jean-Marc Birkholz,Male,Russia,commandant
Swingers,tt14637930,2021,Dmitriy Nagiev,Male,Russia,model
On the Edge,tt10146208,2020,Svetlana Khodchenkova,Female,Russia,fencer
Ice 2,tt10922066,2020,Alexander Petrov,Male,Russia,skater
Billion,tt10214842,2019,Vladimir Mashkov,Male,Russia,banker
Hypnosis,tt13029450,2020,Maksim Sukhanov,Male,Russia,dr.
Streltsov,tt12058242,2020,Alexander Petrov,Male,Russia,footballer
Chinovnik,tt15709182,2021,Pavel Maykov,Male,Russia,official
Prababushka lyogkogo povedeniya,tt13456266,2021,Aleksandr Revva,Male,Russia,master
The Danube,tt15881420,2021,Nadezhda Lumpova,Male,Russia,street performer
White Snow,tt14210088,2020,Olga Lerman,Female,Russia,skier
The Humorist,tt7352942,2019,Aleksey Agranovich,Male,Russia,humorist
Another Woman,tt10484902,2019,Anna Mikhalkova,Female,Russia,doctor
A Frenchman,tt10124714,2019,Anton Rival,Male,Russia,photographer
Rolls,tt14389674,2022,Kristina Asmus,Female,Russia,baker
Normalnyy tolko ya,tt16150884,2021,Anton Bogdanov,Male,Russia,director
Naughty Grandma 2,tt9450542,2019,Aleksandr Revva,Male,Russia,master
Korporatsiya Ad Libitum,tt13958700,2021,Kristina Babushkina,Female,Russia,editor
Kak v Venetsii,tt15561720,2021,Alexander Petrov,Male,Russia,organizer
"Once upon a time in America, or a purely Russian fairy tale",tt13215186,2019,Mikhail Zadornov,Male,Russia,narrator
Wanderer: Sputnik,tt15149556,2021,Svetlana Balashova,Female,Russia,artist
Angel,tt15559820,2020,Alexander Petrov,Male,Russia,animator
"Môre, Môre",tt2018098,1973,Hans Strydom,Male,South Africa,teacher
Jannie totsiens,tt0367902,1970,Cobus Rossouw,Male,South Africa,prof.
Hoor My Lied,tt2022422,1967,Gé Korsten,Male,South Africa,dr.
Mirage Eskader,tt2032501,1975,Barry Trengove,Male,South Africa,commandant
Staal Burger,tt2036442,1969,Daan Retief,Male,South Africa,agent
Lokval in Venesië,tt0392352,1972,Gé Korsten,Male,South Africa,ambassador
Danie Bosman: Die verhaal van die grootste S.A. komponis,tt2022368,1969,Franz Marx,Male,South Africa,civil servant
Dingetjie & Idi,tt2040325,1977,Dawie Malan,Male,South Africa,doctor
Die Eensame Vlug,tt2046083,1978,Hans Strydom,Male,South Africa,dr.
Groetnis vir die Eerste Minister,tt2030343,1973,André Laubscher,Male,South Africa,minister
South West Africa: The Timeless Land,tt12573438,1961,Gideon Roos,Male,South Africa,narrator
Die 3 v.d. Merwes,tt2034657,1970,Franz Marx,Male,South Africa,doctor
Vision of Gold,tt8024324,1968,Joe Stewardson,Male,South Africa,narrator
Soweto Green: This Is a 'Tree' Story,tt0111250,1995,John Kani,Male,South Africa,dr.
Danie Theron,tt6187126,1983,Hans Strydom,Male,South Africa,leader
Hedda Gabler,tt6693960,1983,Sandra Prinsloo,Female,South Africa,academic
Silwerdoekstories,tt13125338,1994,Hans Strydom,Male,South Africa,narrator
Red Dust,tt0388364,2004,Jamie Bartlett,Male,South Africa,officer
Max and Mona,tt0382839,2004,Mpho Lovinga,Male,South Africa,doctor
Finale,tt4616080,2007,Lieb Bester,Male,South Africa,prof.
'N Eeu Vlieg Verby,tt13618912,2003,Sandra Prinsloo,Female,South Africa,narrator
Wolwedans in die Skemer,tt2188965,2012,Rolanda Marais,Female,South Africa,receptionist
Die Wonderwerker,tt2404552,2012,Dawid Minnaar,Male,South Africa,researcher
The Pro,tt5185042,2015,Edwin van der Walt,Male,South Africa,surfer
Agent 2000: Die Laksman,tt3146264,2014,Paul Loots,Male,South Africa,agent
Babalas,tt3376504,2013,Ian Roberts,Male,South Africa,executive
Die Laaste Tango,tt2980650,2013,Louw Venter,Male,South Africa,kaptein
Uitvlucht,tt4881608,2015,Clara Joubert van den Bergh,Male,South Africa,teacher
Die Snelweg Sluiper,tt8577532,2015,Irshaad Ally,Male,South Africa,driver
The Wound,tt6333070,2017,Nakhane Touré,Male,South Africa,factory worker
Tess,tt5154162,2016,Christia Visser,Female,South Africa,worker
Dominee Tienie,tt6437830,2018,Frank Opperman,Male,South Africa,career
Sew the Winter to My Skin,tt7416536,2018,Ezra Mabengeza,Male,South Africa,runner
Stroomop,tt8038160,2018,DonnaLee Roberts,Male,South Africa,dr.
Sy klink soos lente,tt5036338,2016,Stiaan Smith,Male,South Africa,mechanic
Cast Iron Can't Be Welded,tt7227524,2017,Deon Lotz,Male,South Africa,farmer
Vlugtig,tt14210358,2021,Arno Greeff,Male,South Africa,actor
Verstikking,tt18987136,2022,Irshaad Ally,Male,South Africa,employee
Draadloos,tt12165336,2019,Sandi Schultz,Female,South Africa,pastor
Three Giant Men,tt0181947,1973,Aytekin Akkaya,Male,Turkey,wrestler
Tarkan and the Blood of the Vikings,tt0274932,1971,Kartal Tibet,Male,Turkey,leader
Tarkan,tt0274931,1969,Kartal Tibet,Male,Turkey,warrior
Çirilçiplak,tt2258753,1977,Arzu Okay,Female,Turkey,singer
Yusuf ile Kenan,tt0395824,1979,Cem Davran,Male,Turkey,shepherd
"Nebahat, the Driver",tt0369948,1960,Sezer Sezin,Female,Turkey,driver
Sütü bozuk,tt2492464,1976,Arzu Okay,Female,Turkey,singer
Vurun kahpeye,tt0279509,1973,Hale Soygazi,Female,Turkey,teacher
Yatik Emine,tt1242771,1975,Serdar Gökhan,Male,Turkey,server
Stranger in the City,tt0284467,1963,Göksel Arsoy,Male,Turkey,engineer
Harem Suare,tt0179841,1999,Marie Gillain,Female,Turkey,guard
Arzu,tt2958780,1985,Banu Alkan,Female,Turkey,model
Cholera Street,tt0149601,1997,Okan Bayülgen,Male,Turkey,mechanic
Günesin tutuldugu gün,tt0494956,1983,Müjde Ar,Female,Turkey,cashier
Aaahh Belinda,tt0278891,1986,Müjde Ar,Female,Turkey,actress
Don't Let Them Shoot the Kite,tt0098573,1989,Ozan Bilen,Male,Turkey,tender
Iffet,tt0492066,1982,Müjde Ar,Female,Turkey,driver
The Secret Face,tt0101956,1991,Zuhal Olcay,Female,Turkey,photographer
A Season in Hakkari,tt0084045,1983,Genco Erkal,Male,Turkey,teacher
Kurulus,tt0484387,1986,Cihan Ünal,Male,Turkey,founder
Alamancinin karisi,tt0426877,1987,Korhan Abay,Male,Turkey,worker
Kuyucakli Yusuf,tt5119310,1985,Ahmet Mekin,Male,Turkey,governor
"Rosa, I Love You",tt0105354,1992,Ayla Algan,Female,Turkey,teller
Bekçi,tt0376779,1985,Müjdat Gezen,Male,Turkey,watchman
Hunting Time,tt0123388,1988,Aytaç Arman,Male,Turkey,writer
Itirazim var,tt0490601,1982,Müslüm Gürses,Male,Turkey,singer
Emir Sultan,tt1476981,1997,Reha Yeprem,Male,Turkey,prophet
Distant,tt0346094,2002,Muzaffer Özdemir,Male,Turkey,worker
Climates,tt0498097,2006,Ebru Ceylan,Female,Turkey,instructor
Bliss,tt0978649,2007,Talat Bulut,Male,Turkey,professor
Takva: A Man's Fear of God,tt0499262,2006,Erkan Can,Male,Turkey,prayer
Fate,tt0287803,2001,Serdar Orçin,Male,Turkey,bookkeeper
Pains of Autumn,tt0425080,2009,Murat Yildirim,Male,Turkey,activist
Alone,tt1322930,2008,Melis Birkan,Female,Turkey,restaurant
Lovelorn,tt0425079,2005,Meltem Cumbul,Female,Turkey,driver
The Market: A Tale of Trade,tt1286165,2008,Tayanç Ayaydin,Male,Turkey,trader
Envy,tt1512894,2009,Serhat Tutumluer,Male,Turkey,engineer
Cenneti Beklerken,tt0782032,2006,Serhat Tutumluer,Male,Turkey,master
The Class of Chaos Goes Abroad,tt0404090,2004,Halit Akçatepe,Male,Turkey,consultant
Wrong Rosary,tt1366981,2009,Nadir Saribacak,Male,Turkey,muezzin
Angel's Fall,tt0431259,2004,Tülin Özen,Female,Turkey,housekeeper
Shattered Soul,tt0476148,2006,Demet Evgar,Female,Turkey,psychiatrist
The Shadowless,tt1437212,2009,Selçuk Yöntem,Male,Turkey,mukhtar
House of Angels,tt0275512,2000,Talat Bulut,Male,Turkey,war correspondent
2 Süper Film Birden,tt0826507,2006,Tim Seyfi,Male,Turkey,director
Yunus Emre,tt4557926,2005,Mehmet Atay,Male,Turkey,narrator
Mandarin,tt1368441,2008,Sinan Aydin,Male,Turkey,journalist
Once Upon a Time in Anatolia,tt1827487,2011,Muhammet Uzuner,Male,Turkey,doctor
Gise Memuru,tt1753866,2010,Serkan Ercan,Male,Turkey,clerk
Musallat 2: Lanet,tt2114440,2011,Türkü Turan,Female,Turkey,teacher
Last Stop: Kurtulus,tt2142801,2012,Belçim Bilgin,Female,Turkey,psychologist
Oglum bak git,tt2415946,2012,Yavuz Seçkin,Male,Turkey,driver
Musa,tt3409296,2012,Aram Dildar,Male,Turkey,director
The Extreme Tragic Story of Celal Tan and His Family,tt2124186,2011,Selçuk Yöntem,Male,Turkey,professor
Press,tt1834872,2010,Aram Dildar,Male,Turkey,newspaper
Tolerans,tt2288117,2011,Zafer Algöz,Male,Turkey,waiter
Kubilay,tt1876357,2010,Arda Kural,Male,Turkey,soldier
Sons of Soil,tt2262343,2012,Erkan Can,Male,Turkey,teacher
Nefes,tt4552160,2012,Tansu Biçer,Female,Turkey,commander
Ali'ye saydilar bizi...,tt4546980,2011,Levent Dönmez,Male,Turkey,narrator
Yücel Çakmakli,tt14558416,2011,Sinan Albayrak,Male,Turkey,narrator
River Styx,tt1692901,2010,Mehmet Esen,Male,Turkey,commander
Patara: Demokrasinin besigi,tt10698672,2010,Levent Dönmez,Male,Turkey,narrator
Tüsiad 40. Yil: Calisma Hayatinda Kadin,tt4213872,2011,Derya Alabora,Female,Turkey,narrator
The Miracle,tt3138782,2015,Talat Bulut,Male,Turkey,school teacher
A Small September Affair,tt3142872,2014,Engin Akyürek,Male,Turkey,newspaper
Without Me,tt3662954,2014,Metin Akdülger,Male,Turkey,footballer
Karaoglan,tt2356860,2013,Volkan Keskin,Male,Turkey,scout
Hadi Insallah,tt3982774,2014,Büsra Pekin,Male,Turkey,broadcaster
Jîn,tt2670226,2013,Deniz Hasgüler,Female,Turkey,driver
Motherland,tt4886070,2015,Esra Bezen Bilgin,Female,Turkey,writer
Until I Lose My Breath,tt4466242,2015,Esme Madra,Female,Turkey,runner
Yozgat Blues,tt2388819,2013,Ercan Kesal,Male,Turkey,barber
Re-Era,tt3472506,2013,Birce Akalay,Female,Turkey,scientist
Yusuf Yusuf,tt4306526,2014,Ali Sunal,Male,Turkey,driver
Karamanin Koyunu,tt7789328,2015,Melis Tüzüngüç,Female,Turkey,commander
Güvercin Uçuverdi,tt4114944,2015,Atalay Demirci,Male,Turkey,bus driver
Neden Tarkovski Olamiyorum...,tt4327184,2014,Tansu Biçer,Female,Turkey,director
La Fabbricazione,tt4815884,2015,Hayati Citaklar,Male,Turkey,singer
Where are you my love?,tt4294944,2014,Seyhan Arman,Female,Turkey,prostitute
Uncle Seref and His Shadow,tt3038282,2013,Salih Kalyon,Male,Turkey,farmer
"We Bear Good News for Our Beloved Country, Our Cinema Is Celebrating Its 100th Anniversary!",tt5333544,2015,Altan Erkekli,Male,Turkey,narrator
Muslum,tt7832124,2018,Timuçin Esen,Male,Turkey,artist
Champion,tt9124428,2018,Ekin Koç,Male,Turkey,caretaker
Ikinci Sans,tt5719222,2016,Özcan Deniz,Male,Turkey,restaurant
Çocuklar Sana Emanet,tt7748432,2018,Engin Akyürek,Male,Turkey,architect
Dönerse Senindir,tt6289394,2016,Murat Boz,Male,Turkey,advertising photographer
Ailecek Saskiniz,tt7748426,2018,Ahmet Kural,Male,Turkey,manager
Enes Batur,tt7668842,2018,Enes Batur,Male,Turkey,youtuber
Rüzgar,tt7748226,2018,Belçim Bilgin,Female,Turkey,assistant
Imkansiz Olasilik,tt6084798,2016,Serkan Ercan,Male,Turkey,mathematics teacher
Emanet,tt5777808,2016,Tayanç Ayaydin,Male,Turkey,security guard
